,image,name,price,link,brand
63,http://i.ngimg.com/resources/nastygal/images/products/processed/72266.0.browse-l.jpg,Intentionally Blank Titan Velvet Flat,$148.00,http://www.nastygal.com/shoes/intentionally-blank-titan-velvet-flat,Nasty Gal
64,http://i.ngimg.com/resources/nastygal/images/products/processed/68344.0.browse-l.jpg,Privileged Madrillo Vegan Leather Heel,$98.00,http://www.nastygal.com/shoes/privileged-madrillo-vegan-leather-heel,Nasty Gal
65,http://i.ngimg.com/resources/nastygal/images/products/processed/68345.01.browse-l.jpg,Privileged Roll It Jeweled Boot,$188.00,http://www.nastygal.com/shoes/privileged-roll-it-jeweled-boot,Nasty Gal
66,http://i.ngimg.com/resources/nastygal/images/products/processed/68483.0.browse-l.jpg,Crowley Lace-Up Heel,$78.00,http://www.nastygal.com/shoes/crowley-laceup-heel,Nasty Gal
67,http://i.ngimg.com/resources/nastygal/images/products/processed/68346.0.browse-l.jpg,Privileged Shore Lace Heel,$102.00,http://www.nastygal.com/shoes/privileged-shore-lace-heel,Nasty Gal
68,http://i.ngimg.com/resources/nastygal/images/products/processed/69690.0.browse-l.jpg,Privileged Zoe Velvet Bootie,$122.00,http://www.nastygal.com/shoes/privileged-zoe-velvet-bootie,Nasty Gal
69,http://i.ngimg.com/resources/nastygal/images/products/processed/69691.0.browse-l.jpg,Privileged Galaxy Studded Pump,$128.00,http://www.nastygal.com/shoes/privileged-galaxy-studded-pump,Nasty Gal
70,http://i.ngimg.com/resources/nastygal/images/products/processed/68958.0.browse-l.jpg,Nasty Gal Stoker Patent Boot,$108.00,http://www.nastygal.com/shoes/nasty-gal-stoker-patent-boot,Nasty Gal
71,http://i.ngimg.com/resources/nastygal/images/products/processed/69334.0.browse-l.jpg,Shellys London Peter Patent Leather Oxford Shoe,$110.00,http://www.nastygal.com/shoes/shellys-london-peter-patent-leather-oxford-shoe,Nasty Gal
72,http://i.ngimg.com/resources/nastygal/images/products/processed/72592.0.browse-l.jpg,Snake in the Grass Leather Sneaker,$68.00,http://www.nastygal.com/shoes/snake-in-the-grass-leather-sneaker,Nasty Gal
73,http://i.ngimg.com/resources/nastygal/images/products/processed/72593.0.browse-l.jpg,Shimmer Me Timbers Leather Sneaker,$68.00,http://www.nastygal.com/shoes/shimmer-me-timbers-leather-sneaker,Nasty Gal
74,http://i.ngimg.com/resources/nastygal/images/products/processed/69034.0.browse-l.jpg,New Balance 501 Suede Sneaker - Gray,$65.00,http://www.nastygal.com/shoes/new-balance-501-suede-sneaker--gray,Nasty Gal
75,http://i.ngimg.com/resources/nastygal/images/products/processed/69036.0.browse-l.jpg,New Balance 501 Sneaker,$70.00,http://www.nastygal.com/shoes/new-balance-501-sneaker,Nasty Gal
76,http://i.ngimg.com/resources/nastygal/images/products/processed/68480.0.browse-l.jpg,Calgary Lace-Up Boot,$138.00,http://www.nastygal.com/shoes/calgary-laceup-boot,Nasty Gal
77,http://i.ngimg.com/resources/nastygal/images/products/processed/68947.0.browse-l.jpg,Lust For Life Lucid Scuba Over-the-Knee Boot,$249.00,http://www.nastygal.com/shoes/lust-for-life-lucid-scuba-overtheknee-boot,Nasty Gal
78,http://i.ngimg.com/resources/nastygal/images/products/processed/69689.0.browse-l.jpg,Privileged July Lace-Up Boot,$148.00,http://www.nastygal.com/shoes/privileged-july-laceup-boot,Nasty Gal
79,http://i.ngimg.com/resources/nastygal/images/products/processed/68341.0.browse-l.jpg,Clover Strappy Heel,$92.00,http://www.nastygal.com/shoes/clover-strappy-heel,Nasty Gal
80,http://i.ngimg.com/resources/nastygal/images/products/processed/62400.0.browse-l.jpg,Hunter Original Refined Short Patent Rain Boot,$155.00,http://www.nastygal.com/shoes/hunter-original-refined-short-patent-rain-boot,Nasty Gal
81,http://i.ngimg.com/resources/nastygal/images/products/processed/70157.0.browse-l.jpg,Yacht Striped Platform,$70.00,http://www.nastygal.com/shoes/yacht-striped-platform,Nasty Gal
82,http://i.ngimg.com/resources/nastygal/images/products/processed/69249.0.browse-l.jpg,Vans Sk8-Hi Sneaker - White Canvas,$60.00,http://www.nastygal.com/shoes/vans-sk8hi-sneaker--white-canvas,Nasty Gal
83,http://i.ngimg.com/resources/nastygal/images/products/processed/69209.0.browse-l.jpg,Vagabond Zoe Leather Sneaker,$135.00,http://www.nastygal.com/shoes/vagabond-zoe-leather-sneaker,Nasty Gal
84,http://i.ngimg.com/resources/nastygal/images/products/processed/72208.0.browse-l.jpg,Nasty Gal No Hard Feelings Lace-Up Wedge Heel,$128.00,http://www.nastygal.com/shoes/nasty-gal-no-hard-feelings-laceup-wedge-heel,Nasty Gal
85,http://i.ngimg.com/resources/nastygal/images/products/processed/69692.0.browse-l.jpg,Privileged Bel Air Pom Heels,$98.00,http://www.nastygal.com/shoes/privileged-bel-air-pom-heels,Nasty Gal
86,http://i.ngimg.com/resources/nastygal/images/products/processed/69755.0.browse-l.jpg,Nasty Gal Block It Out Leather Boot,$198.00,http://www.nastygal.com/shoes/nasty-gal-block-it-out-leather-boots,Nasty Gal
87,http://i.ngimg.com/resources/nastygal/images/products/processed/75107.0.browse-l.jpg,Block Party Glitter Boot,$98.00,http://www.nastygal.com/shoes/block-party-glitter-boot,Nasty Gal
88,http://i.ngimg.com/resources/nastygal/images/products/processed/68399.0.browse-l.jpg,Converse Chuck Taylor All Star Suede and Faux Shearling Sneaker - Sand Dune,$65.00,http://www.nastygal.com/shoes/converse-chuck-taylor-all-star-suede-and-faux-shearling-sneaker--sand-dune,Nasty Gal
89,http://i.ngimg.com/resources/nastygal/images/products/processed/70640.0.browse-l.jpg,Nasty Gal Tibby Tapestry Boot,$108.00,http://www.nastygal.com/shoes/nasty-gal-tibby-tapestry-boot,Nasty Gal
90,http://i.ngimg.com/resources/nastygal/images/products/processed/68048.0.browse-l.jpg,Nasty Gal Tibby Velvet Boot - Black,$108.00,http://www.nastygal.com/shoes/nasty-gal-tibby-velvet-boot--black,Nasty Gal
