,image,name,price,link,color,brand,gender
109,http://clarks.scene7.com/is/image/clarks/26119667_AZ?$prod_list$,Devington Walk,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/devington-walk-brown-leather/p/26119667,Brown Leather,Clarks,m
110,http://clarks.scene7.com/is/image/clarks/26119619_AZ?$prod_list$,Edgewick Mid,$129.99,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/edgewick-mid-brown-oily-leather/p/26119619,Brown Oily Leather,Clarks,m
111,http://clarks.scene7.com/is/image/clarks/26121885_AZ?$prod_list$,Newkirk Up Gtx,$99.99,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-waterproof-boots/newkirk-up-gtx-brown-leather/p/26121885,Brown Leather,Clarks,m
112,http://clarks.scene7.com/is/image/clarks/26110581_AZ?$prod_list$,Newkirk Plain,$79.99,http://www.clarksusa.com/us/mens-collections/mens-1825/newkirk-plain-dark-brown-nub/p/26110581,Dark Brown Nub,Clarks,m
113,http://clarks.scene7.com/is/image/clarks/26119323_AZ?$prod_list$,Kyston Mid,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/kyston-mid-mushroom-nubuck/p/26119323,Mushroom Nubuck,Clarks,m
114,http://clarks.scene7.com/is/image/clarks/26122306_AZ?$prod_list$,Kyston Mid,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/kyston-mid-tan-nubuck/p/26122306,Tan Nubuck,Clarks,m
115,http://clarks.scene7.com/is/image/clarks/26119872_AZ?$prod_list$,Edmen Rise,$79.99,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/edmen-rise-black-leather/p/26119872,Black Leather,Clarks,m
116,http://clarks.scene7.com/is/image/clarks/26025408_AZ?$prod_list$,Andover,$119.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/andover-burgundy-leather/p/26025408,Burgundy Leather,Clarks,m
117,http://clarks.scene7.com/is/image/clarks/26085022_AZ?$prod_list$,Un.Coil,$89.99,http://www.clarksusa.com/us/mens-collections/mens-wide-width/un-coil-brown-leather/p/26085022,Brown Leather,Clarks,m
118,http://clarks.scene7.com/is/image/clarks/26119368_AZ?$prod_list$,Coling Limit,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/coling-limit-tan-leather/p/26119368,Tan Leather,Clarks,m
119,http://clarks.scene7.com/is/image/clarks/26109421_AZ?$prod_list$,Banfield Limit,$119.99,http://www.clarksusa.com/us/mens/mens-view-all/banfield-limit-black-leather/p/26109421,Black Leather,Clarks,m
120,http://clarks.scene7.com/is/image/clarks/26109774_AZ?$prod_list$,Penton Limit,$79.99,http://www.clarksusa.com/us/mens/mens-view-all/penton-limit-tan-combi/p/26109774,Tan Combi,Clarks,m
121,http://clarks.scene7.com/is/image/clarks/26109940_AZ?$prod_list$,Gosworth Over,$119.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/gosworth-over-walnut-leather/p/26109940,Walnut Leather,Clarks,m
122,http://clarks.scene7.com/is/image/clarks/26085021_AZ?$prod_list$,Un.Coil,$99.99,http://www.clarksusa.com/us/mens-collections/mens-wide-width/un-coil-black-leather/p/26085021,Black Leather,Clarks,m
123,http://clarks.scene7.com/is/image/clarks/26109701_AZ?$prod_list$,Gosworth Step,$119.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/gosworth-step-walnut-leather/p/26109701,Walnut Leather,Clarks,m
124,http://clarks.scene7.com/is/image/clarks/26109781_AZ?$prod_list$,Penton Limit,$99.99,http://www.clarksusa.com/us/mens/mens-view-all/penton-limit-chestnut-leather/p/26109781,Chestnut Leather,Clarks,m
125,http://clarks.scene7.com/is/image/clarks/26109938_AZ?$prod_list$,Gosworth Over,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/gosworth-over-black-leather/p/26109938,Black Leather,Clarks,m
126,http://clarks.scene7.com/is/image/clarks/26029052_AZ?$prod_list$,Prescott,$79.99,http://www.clarksusa.com/us/mens-bostonian/mens-bostonian-dress-shoes/prescott-black-leather/p/26029052,Black Leather,Clarks,m
127,http://clarks.scene7.com/is/image/clarks/26029054_AZ?$prod_list$,Prescott,$69.99,http://www.clarksusa.com/us/mens-bostonian/mens-bostonian-dress-shoes/prescott-burgundy-leather/p/26029054,Burgundy Leather,Clarks,m
128,http://clarks.scene7.com/is/image/clarks/26025815_AZ?$prod_list$,Wendell,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/wendell-black-leather/p/26025815,Black Leather,Clarks,m
129,http://clarks.scene7.com/is/image/clarks/26025400_AZ?$prod_list$,Andover,$119.99,http://www.clarksusa.com/us/mens-bostonian/mens-bostonian-dress-shoes/andover-black-leather/p/26025400,Black Leather,Clarks,m
130,http://clarks.scene7.com/is/image/clarks/26110345_AZ?$prod_list$,Penton Limit,$79.99,http://www.clarksusa.com/us/mens/mens-view-all/penton-limit-black-leather/p/26110345,Black Leather,Clarks,m
131,http://clarks.scene7.com/is/image/clarks/26119494_AZ?$prod_list$,Frelan Lace,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/frelan-lace-black-leather/p/26119494,Black Leather,Clarks,m
132,http://clarks.scene7.com/is/image/clarks/26121824_AZ?$prod_list$,Frelan Lace,$119.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/frelan-lace-brown-leather/p/26121824,Brown Leather,Clarks,m
133,http://clarks.scene7.com/is/image/clarks/26103697_AZ?$prod_list$,Wallabee,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/wallabee-brown-tumbled-leather/p/26103697,Brown Tumbled Leather,Clarks,m
134,http://clarks.scene7.com/is/image/clarks/26118170_AZ?$prod_list$,Natalie,$119.99,http://www.clarksusa.com/us/originals/originals-mens/natalie-oakwood-suede-painted-sole/p/26118170,Oakwood Suede Painted Sole,Clarks,m
135,http://clarks.scene7.com/is/image/clarks/26118574_AZ?$prod_list$,Lugger,$99.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/lugger-rust-vintage/p/26118574,Rust Vintage,Clarks,m
136,http://clarks.scene7.com/is/image/clarks/26119916_AZ?$prod_list$,Wallabee Step,$99.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/wallabee-step-navy-nubuck/p/26119916,Navy Nubuck,Clarks,m
137,http://clarks.scene7.com/is/image/clarks/26121697_AZ?$prod_list$,Wallabee Step,$99.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/wallabee-step-grey-nubuck/p/26121697,Grey Nubuck,Clarks,m
138,http://clarks.scene7.com/is/image/clarks/26121691_AZ?$prod_list$,Desert London,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/desert-london-charcoal-suede/p/26121691,Charcoal Suede,Clarks,m
139,http://clarks.scene7.com/is/image/clarks/26121693_AZ?$prod_list$,Weaver,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/weaver-tan-leather/p/26121693,Tan Leather,Clarks,m
140,http://clarks.scene7.com/is/image/clarks/26122511_AZ?$prod_list$,Desert Boot,$119.99,http://www.clarksusa.com/us/originals/originals-mens/desert-boot-grey-warm-lined-suede/p/26122511,Grey Warm Lined Suede,Clarks,m
141,http://clarks.scene7.com/is/image/clarks/26122515_AZ?$prod_list$,Trigenic Flex,$99.99,http://www.clarksusa.com/us/originals/originals-mens/trigenic-flex-grey-wlined-sde/p/26122515,Grey WLined Sde,Clarks,m
142,http://clarks.scene7.com/is/image/clarks/26118567_AZ?$prod_list$,Desert London,$99.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/desert-london-nut-brown-leather/p/26118567,Nut Brown Leather,Clarks,m
143,http://clarks.scene7.com/is/image/clarks/26118571_AZ?$prod_list$,Desert London,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/desert-london-dark-navy-leather/p/26118571,Dark Navy Leather,Clarks,m
144,http://clarks.scene7.com/is/image/clarks/26121694_AZ?$prod_list$,Natalie,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/natalie-dark-green-leather/p/26121694,Dark Green Leather,Clarks,m
145,http://clarks.scene7.com/is/image/clarks/26118579_AZ?$prod_list$,Wallabee,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/wallabee-camel-suede/p/26118579,Camel Suede,Clarks,m
146,http://clarks.scene7.com/is/image/clarks/26122158_AZ?$prod_list$,Lugger,$99.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/lugger-charcoal-nubuck/p/26122158,Charcoal Nubuck,Clarks,m
147,http://clarks.scene7.com/is/image/clarks/26121557_AZ?$prod_list$,Trigenic Flex,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/trigenic-flex-dark-tan-suede/p/26121557,Dark Tan Suede,Clarks,m
148,http://clarks.scene7.com/is/image/clarks/26116465_AZ?$prod_list$,Wallabee Boot,$99.99,http://www.clarksusa.com/us/originals/mens-originals-wallabee-boots/wallabee-boot-navy/p/26116465,Navy,Clarks,m
149,http://clarks.scene7.com/is/image/clarks/26117462_AZ?$prod_list$,Trigenic Flex,$99.99,http://www.clarksusa.com/us/originals/originals-mens-trigenics/trigenic-flex-teal-suede/p/26117462,Teal Suede,Clarks,m
150,http://clarks.scene7.com/is/image/clarks/26113555_AZ?$prod_list$,Desert Trek,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/desert-trek-black-leather/p/26113555,Black Leather,Clarks,m
151,http://clarks.scene7.com/is/image/clarks/26119936_AZ?$prod_list$,Wallabee,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/wallabee-charcoal-suede/p/26119936,Charcoal Suede,Clarks,m
152,http://clarks.scene7.com/is/image/clarks/26119934_AZ?$prod_list$,Weaver,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/weaver-rust-suede/p/26119934,Rust Suede,Clarks,m
153,http://clarks.scene7.com/is/image/clarks/26113255_AZ?$prod_list$,Desert Trek,$119.99,http://www.clarksusa.com/us/mens/mens-view-all/desert-trek-travel-trek-leather/p/26113255,Travel Trek Leather,Clarks,m
154,http://clarks.scene7.com/is/image/clarks/26118578_AZ?$prod_list$,Wallabee,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/wallabee-dark-tan-suede/p/26118578,Dark Tan Suede,Clarks,m
155,http://clarks.scene7.com/is/image/clarks/26118542_AZ?$prod_list$,Wallabee Boot,$109.99,http://www.clarksusa.com/us/originals/originals-mens/wallabee-boot-petrol-blue-lea/p/26118542,Petrol Blue Lea,Clarks,m
156,http://clarks.scene7.com/is/image/clarks/26122237_AZ?$prod_list$,Wallabee Boot,$79.99,http://www.clarksusa.com/us/originals/originals-mens-boots/wallabee-boot-dark-green-suede/p/26122237,Dark Green Suede,Clarks,m
157,http://clarks.scene7.com/is/image/clarks/26119796_AZ?$prod_list$,Bampton Top,$89.99,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/bampton-top-black-leather/p/26119796,Black Leather,Clarks,m
158,http://clarks.scene7.com/is/image/clarks/26119651_AZ?$prod_list$,Devington Cap,$99.99,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/devington-cap-tobacco-suede/p/26119651,Tobacco Suede,Clarks,m
159,http://clarks.scene7.com/is/image/clarks/26121823_AZ?$prod_list$,Frelan Alp,$119.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/frelan-alp-brown-leather/p/26121823,Brown Leather,Clarks,m
160,http://clarks.scene7.com/is/image/clarks/26122146_AZ?$prod_list$,Korik Edge,$119.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/korik-edge-tobacco-warm-lined-leather/p/26122146,Tobacco Warm Lined Leather,Clarks,m
161,http://clarks.scene7.com/is/image/clarks/26119771_AZ?$prod_list$,Johto Rise GTX,$79.99,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/johto-rise-gtx-grey-warm-lined-nubuck/p/26119771,Grey Warm Lined Nubuck,Clarks,m
162,http://clarks.scene7.com/is/image/clarks/26109694_AZ?$prod_list$,Faulkner Top,$119.99,http://www.clarksusa.com/us/mens/mens-view-all/faulkner-top-black-leather/p/26109694,Black Leather,Clarks,m
163,http://clarks.scene7.com/is/image/clarks/26119768_AZ?$prod_list$,Johto Hi GTX,$79.99,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/johto-hi-gtx-dark-blue-nubuck/p/26119768,Dark Blue Nubuck,Clarks,m
164,http://clarks.scene7.com/is/image/clarks/26120543_AZ?$prod_list$,Feren Slip,$109.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/feren-slip-blue-leather/p/26120543,Blue Leather,Clarks,m
165,http://clarks.scene7.com/is/image/clarks/26119431_AZ?$prod_list$,Melshire Rise,$99.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/melshire-rise-black-leather/p/26119431,Black Leather,Clarks,m
166,http://clarks.scene7.com/is/image/clarks/26119324_AZ?$prod_list$,Kyston Mid,$79.99,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/kyston-mid-dark-brown-lea/p/26119324,Dark Brown Lea,Clarks,m
167,http://clarks.scene7.com/is/image/clarks/26122252_AZ?$prod_list$,Trapell Mid,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/trapell-mid-dark-brown-lea/p/26122252,Dark Brown Lea,Clarks,m
168,http://clarks.scene7.com/is/image/clarks/26120697_AZ?$prod_list$,Kenley Mid,$89.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/kenley-mid-navy-suede/p/26120697,Navy Suede,Clarks,m
169,http://clarks.scene7.com/is/image/clarks/26119652_AZ?$prod_list$,Devington Cap,$79.99,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/devington-cap-brown-leather/p/26119652,Brown Leather,Clarks,m
170,http://clarks.scene7.com/is/image/clarks/26120550_AZ?$prod_list$,Feren Lace,$89.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/feren-lace-chestnut-leather/p/26120550,Chestnut Leather,Clarks,m
171,http://clarks.scene7.com/is/image/clarks/26119782_AZ?$prod_list$,Swinley Limit,$89.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/swinley-limit-black-leather/p/26119782,Black Leather,Clarks,m
172,http://clarks.scene7.com/is/image/clarks/26119849_AZ?$prod_list$,Swinley Cap,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/swinley-cap-black-leather/p/26119849,Black Leather,Clarks,m
173,http://clarks.scene7.com/is/image/clarks/26119791_AZ?$prod_list$,Bampton Limit,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/bampton-limit-black-hi-shine-leather/p/26119791,Black Hi-Shine Leather,Clarks,m
174,http://clarks.scene7.com/is/image/clarks/26120572_AZ?$prod_list$,Banfield Step,$109.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/banfield-step-black-leather/p/26120572,Black Leather,Clarks,m
175,http://clarks.scene7.com/is/image/clarks/26102519_AZ?$prod_list$,Stratton Way,$109.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/stratton-way-brown-leather/p/26102519,Brown Leather,Clarks,m
176,http://clarks.scene7.com/is/image/clarks/26102520_AZ?$prod_list$,Stratton Way,$89.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/stratton-way-black-leather/p/26102520,Black Leather,Clarks,m
177,http://clarks.scene7.com/is/image/clarks/26119787_AZ?$prod_list$,Swinley Monk,$119.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-dress-shoes/swinley-monk-black-leather/p/26119787,Black Leather,Clarks,m
178,http://clarks.scene7.com/is/image/clarks/26119857_AZ?$prod_list$,Trigenic Flow,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/trigenic-flow-slate-leather/p/26119857,Slate Leather,Clarks,m
179,http://clarks.scene7.com/is/image/clarks/26119894_AZ?$prod_list$,Trigenic Flow,$119.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/trigenic-flow-black-leather/p/26119894,Black Leather,Clarks,m
180,http://clarks.scene7.com/is/image/clarks/26121361_AZ?$prod_list$,Wave Voyage,$79.99,http://www.clarksusa.com/us/mens/mens-view-all/wave-voyage-mushroom-nubuck/p/26121361,Mushroom Nubuck,Clarks,m
181,http://clarks.scene7.com/is/image/clarks/26120691_AZ?$prod_list$,Triturn Race,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-active/triturn-race-dark-blue-leather/p/26120691,Dark Blue Leather,Clarks,m
182,http://clarks.scene7.com/is/image/clarks/26119496_AZ?$prod_list$,Seremax Avion,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/seremax-avion-grey-leather/p/26119496,Grey Leather,Clarks,m
183,http://clarks.scene7.com/is/image/clarks/26119498_AZ?$prod_list$,Seremax Avion,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/seremax-avion-black-leather/p/26119498,Black Leather,Clarks,m
184,http://clarks.scene7.com/is/image/clarks/26120704_AZ?$prod_list$,Triturn Race,$119.99,http://www.clarksusa.com/us/sale-fall-event/mens-fall-event/triturn-race-chestnut-leather/p/26120704,Chestnut Leather,Clarks,m
185,http://clarks.scene7.com/is/image/clarks/26121359_AZ?$prod_list$,Wave Bay,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-wave-walk/wave-bay-navy-nubuck/p/26121359,Navy Nubuck,Clarks,m
186,http://clarks.scene7.com/is/image/clarks/26120693_AZ?$prod_list$,Triturn Race,$59.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-active/triturn-race-tan-leather/p/26120693,Tan Leather,Clarks,m
187,http://clarks.scene7.com/is/image/clarks/26110346_AZ?$prod_list$,Kyros Edge,$59.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/kyros-edge-black-tumbled-leather/p/26110346,Black Tumbled Leather,Clarks,m
188,http://clarks.scene7.com/is/image/clarks/26115434_AZ?$prod_list$,Norwin Vibe,$49.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/norwin-vibe-off-white-canvas/p/26115434,Off White Canvas,Clarks,m
189,http://clarks.scene7.com/is/image/clarks/26116407_AZ?$prod_list$,Riverway Webb,$49.99,http://www.clarksusa.com/us/mens/mens-sandals/riverway-webb-brown-cotton-webbing/p/26116407,Brown Cotton Webbing,Clarks,m
190,http://clarks.scene7.com/is/image/clarks/26116409_AZ?$prod_list$,Riverway Webb,$119.99,http://www.clarksusa.com/us/mens/mens-sandals/riverway-webb-black-cotton-webbing/p/26116409,Black Cotton Webbing,Clarks,m
191,http://clarks.scene7.com/is/image/clarks/26071972_AZ?$prod_list$,Rockie Lo Gtx,$69.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/rockie-lo-gtx-dark-brown-nubuck/p/26071972,Dark Brown Nubuck,Clarks,m
192,http://clarks.scene7.com/is/image/clarks/26114074_AZ?$prod_list$,Hinton Easy,$119.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/hinton-easy-sand-suede/p/26114074,Sand Suede,Clarks,m
193,http://clarks.scene7.com/is/image/clarks/26119256_AZ?$prod_list$,Trigenic Dry GTX,$69.99,http://www.clarksusa.com/us/originals/originals-mens-shoes/trigenic-dry-gtx-dark-grey-suede/p/26119256,Dark Grey Suede,Clarks,m
194,http://clarks.scene7.com/is/image/clarks/26112748_AZ?$prod_list$,Kyros Free,$89.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/mens-casual-slip-ons/kyros-free-brown-tumbled-leather/p/26112748,Brown Tumbled Leather,Clarks,m
195,http://clarks.scene7.com/is/image/clarks/26121355_AZ?$prod_list$,Outlay Peak,$119.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/outlay-peak-dark-grey-suede/p/26121355,Dark Grey Suede,Clarks,m
196,http://clarks.scene7.com/is/image/clarks/26121861_AZ?$prod_list$,Wave Voyage,$89.99,http://www.clarksusa.com/us/mens-technologies/mens-wave-walk/wave-voyage-black-nubuck/p/26121861,Black Nubuck,Clarks,m
197,http://clarks.scene7.com/is/image/clarks/26121356_AZ?$prod_list$,Outlay Peak,$49.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/outlay-peak-taupe-suede/p/26121356,Taupe Suede,Clarks,m
198,http://clarks.scene7.com/is/image/clarks/26116105_AZ?$prod_list$,Frayne Walk,$69.99,http://www.clarksusa.com/us/mens/mens-view-all/frayne-walk-tan-leather/p/26116105,Tan Leather,Clarks,m
199,http://clarks.scene7.com/is/image/clarks/26112747_AZ?$prod_list$,Kyros Free,$79.99,http://www.clarksusa.com/us/mens/mens-view-all/kyros-free-black-tumbled-leather/p/26112747,Black Tumbled Leather,Clarks,m
200,http://clarks.scene7.com/is/image/clarks/26119830_AZ?$prod_list$,Edgewick Plain,$49.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/edgewick-plain-tan-leather/p/26119830,Tan Leather,Clarks,m
201,http://clarks.scene7.com/is/image/clarks/26116104_AZ?$prod_list$,Frayne Walk,$99.99,http://www.clarksusa.com/us/mens/mens-view-all/frayne-walk-black-leather/p/26116104,Black Leather,Clarks,m
202,http://clarks.scene7.com/is/image/clarks/26106995_AZ?$prod_list$,Davont Drive,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/davont-drive-blue-nubuck/p/26106995,Blue Nubuck,Clarks,m
203,http://clarks.scene7.com/is/image/clarks/26107001_AZ?$prod_list$,Davont Drive,$69.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/davont-drive-tan-tumbled-leather/p/26107001,Tan Tumbled leather,Clarks,m
204,http://clarks.scene7.com/is/image/clarks/26120305_AZ?$prod_list$,Triken Active,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-active/triken-active-plum-synthetic/p/26120305,Plum Synthetic,Clarks,m
205,http://clarks.scene7.com/is/image/clarks/26121521_AZ?$prod_list$,Jambi Run,$99.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/jambi-run-blue-combi/p/26121521,Blue Combi,Clarks,m
206,http://clarks.scene7.com/is/image/clarks/26121151_AZ?$prod_list$,Ballof Up,$69.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/ballof-up-navy-leather/p/26121151,Navy Leather,Clarks,m
207,http://clarks.scene7.com/is/image/clarks/26119257_AZ?$prod_list$,Triken Active,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/triken-active-black-synthetic/p/26119257,Black Synthetic,Clarks,m
208,http://clarks.scene7.com/is/image/clarks/26121520_AZ?$prod_list$,Jambi Run,$79.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/jambi-run-black-combi/p/26121520,Black Combi,Clarks,m
209,http://clarks.scene7.com/is/image/clarks/26119799_AZ?$prod_list$,Trimocc Free,$79.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/trimocc-free-rust-nubuck/p/26119799,Rust Nubuck,Clarks,m
210,http://clarks.scene7.com/is/image/clarks/26120235_AZ?$prod_list$,Trimocc Free,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/trimocc-free-tan-leather/p/26120235,Tan Leather,Clarks,m
211,http://clarks.scene7.com/is/image/clarks/26121152_AZ?$prod_list$,Ballof Up,$59.99,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/ballof-up-tan-leather/p/26121152,Tan Leather,Clarks,m
212,http://clarks.scene7.com/is/image/clarks/26115157_AZ?$prod_list$,Norwin Go,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/norwin-go-off-white/p/26115157,Off White,Clarks,m
213,http://clarks.scene7.com/is/image/clarks/26117312_AZ?$prod_list$,Davont Drive,$69.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/mens-driving-mocs/davont-drive-olive-nubuck/p/26117312,Olive Nubuck,Clarks,m
214,http://clarks.scene7.com/is/image/clarks/26110230_AZ?$prod_list$,Kyros Plain,$59.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/kyros-plain-brown-tumbled-leather/p/26110230,Brown Tumbled Leather,Clarks,m
215,http://clarks.scene7.com/is/image/clarks/26115154_AZ?$prod_list$,Norwin Go,$39.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-casual-shoes/norwin-go-navy-synthetic/p/26115154,Navy Synthetic,Clarks,m
216,http://clarks.scene7.com/is/image/clarks/26118153_AZ?$prod_list$,Beayer Walk,$39.99,http://www.clarksusa.com/us/mens/mens-sandals/beayer-walk-tan/p/26118153,Tan,Clarks,m
217,http://clarks.scene7.com/is/image/clarks/26118154_AZ?$prod_list$,Beayer Walk,$69.99,http://www.clarksusa.com/us/mens/mens-sandals/mens-flip-flops-sandals/beayer-walk-brown/p/26118154,Brown,Clarks,m
218,http://clarks.scene7.com/is/image/clarks/26119253_AZ?$prod_list$,Triken Active,$89.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-active/triken-active-grey-synthetic/p/26119253,Grey Synthetic,Clarks,m
219,http://clarks.scene7.com/is/image/clarks/26115087_AZ?$prod_list$,Raffe Sun,$119.99,http://www.clarksusa.com/us/mens/mens-sandals/raffe-sun-brown-tumbled-leather/p/26115087,Brown Tumbled Leather,Clarks,m
220,http://clarks.scene7.com/is/image/clarks/26120231_AZ?$prod_list$,Unbyner Way,$69.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/unbyner-way-navy-nubuck/p/26120231,Navy Nubuck,Clarks,m
221,http://clarks.scene7.com/is/image/clarks/26106362_AZ?$prod_list$,Ashmont Race,$69.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/ashmont-race-brown-smooth-leather/p/26106362,Brown Smooth Leather,Clarks,m
222,http://clarks.scene7.com/is/image/clarks/26106363_AZ?$prod_list$,Ashmont Race,$69.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/ashmont-race-tan-smooth-leather/p/26106363,Tan Smooth Leather,Clarks,m
223,http://clarks.scene7.com/is/image/clarks/26106364_AZ?$prod_list$,Ashmont Race,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-loafer-slip-on/ashmont-race-black-smooth-leather/p/26106364,Black Smooth Leather,Clarks,m
224,http://clarks.scene7.com/is/image/clarks/26120220_AZ?$prod_list$,Allyn Step,$119.99,http://www.clarksusa.com/us/mens-technologies/mens-waterproof/allyn-step-black-leather/p/26120220,Black Leather,Clarks,m
225,http://clarks.scene7.com/is/image/clarks/26120238_AZ?$prod_list$,Unbyner Way,$99.99,http://www.clarksusa.com/us/mens/mens-shoes/mens-oxfords-lace-ups/unbyner-way-dark-brown-nub/p/26120238,Dark Brown Nub,Clarks,m
226,http://clarks.scene7.com/is/image/clarks/26121909_AZ?$prod_list$,Faralyn Rise,$129.99,http://www.clarksusa.com/us/womens-collections/womens-wide-width/faralyn-rise-aubergine-suede/p/26121909,Aubergine Suede,Clarks,m
227,http://clarks.scene7.com/is/image/clarks/26121339_AZ?$prod_list$,Carima Pluma,$129.99,http://www.clarksusa.com/us/womens/womens-boots/womens-winter-boots/womens-waterproof-boots/carima-pluma-black-combi-leather/p/26121339,Black Combi Leather,Clarks,m
228,http://clarks.scene7.com/is/image/clarks/26121591_AZ?$prod_list$,Faralyn Rise,$129.99,http://www.clarksusa.com/us/womens/womens-boots/womens-midcalf-boots/faralyn-rise-black-nubuck/p/26121591,Black Nubuck,Clarks,m
